pump_id,temperature_c,psi,flow_rate_lpm,load_pct,vibration_hz,phase
PMP-01,71.12,144.12,306.36,59.08,24,NOMINAL
PMP-01,71.14,143.0,308.41,59.31,24,NOMINAL
PMP-01,71.27,144.42,307.4,60.0,24.09,NOMINAL
PMP-01,71.27,145.87,309.86,59.25,24,NOMINAL
PMP-01,70.86,146,308.67,58.71,24.12,NOMINAL
PMP-01,70.61,146,310.87,58.94,24,NOMINAL
PMP-01,70.23,146,312.27,58.26,24.02,NOMINAL
PMP-01,70.21,144.62,311.96,57.31,24.49,NOMINAL
PMP-01,70.69,143.92,311.77,57,24.98,NOMINAL
PMP-01,71.22,145.41,312.92,57.38,25.61,NOMINAL
PMP-01,71.13,145.52,314.65,57.01,25.74,NOMINAL
PMP-01,70.76,144.11,314.29,57,25.36,NOMINAL
PMP-01,71.33,142.78,313.44,57,24.83,NOMINAL
PMP-01,71.84,143.95,314.03,57,24.15,NOMINAL
PMP-01,72.43,142.65,312.54,57.87,24,NOMINAL
PMP-01,72.12,141.36,311.64,57.13,24.41,NOMINAL
PMP-01,71.6,141.74,311.38,57,24.75,NOMINAL
PMP-01,71.59,143.12,310.44,57.36,24.13,NOMINAL
PMP-01,71.9,142.3,310.61,57.93,24.18,NOMINAL
PMP-01,71.95,140.92,310.03,57.44,24.14,NOMINAL
PMP-01,71.53,142.1,308.7,57.8,24.51,NOMINAL
PMP-01,71.32,143.37,307.66,57.44,24,NOMINAL
PMP-01,71.53,142.11,309.76,58.16,24,NOMINAL
PMP-01,72.04,142.01,309.6,57.88,24.06,NOMINAL
PMP-01,72.11,142.21,311.19,57.68,24,NOMINAL
PMP-01,72.56,142.47,309.32,57,24.54,NOMINAL
PMP-01,72.34,141.44,310.07,57,25.23,NOMINAL
PMP-01,72.61,142.09,307.7,57.81,25.17,NOMINAL
PMP-01,72.06,141.98,308.61,57.05,24.74,NOMINAL
PMP-01,71.67,143.24,308.69,57,24.71,NOMINAL
PMP-01,72.22,144.57,309.45,57,24.11,NOMINAL
PMP-01,72.14,145.11,307.79,57.18,24.73,NOMINAL
PMP-01,71.89,146,307.08,58.17,24.92,NOMINAL
PMP-01,71.6,146,308.9,58.4,25.11,NOMINAL
PMP-01,72.11,146,307.46,57.69,24.54,NOMINAL
PMP-01,71.93,145.54,305.2,57,24.79,NOMINAL
PMP-01,71.97,146,304.85,57.48,24.06,NOMINAL
PMP-01,71.47,146,305.67,57.58,24.7,NOMINAL
PMP-01,71.11,144.9,306.98,57.67,24.2,NOMINAL
PMP-01,71.31,143.62,304.88,58.49,24.23,NOMINAL
PMP-01,71.83,144.72,303.59,57.98,24,NOMINAL
PMP-01,72.3,143.75,302.23,57.42,24.23,NOMINAL
PMP-01,72.23,144.87,301.26,57.37,24.4,NOMINAL
PMP-01,72.08,146,300.25,58.32,24,NOMINAL
PMP-01,72.28,145.58,298.6,58.15,24.17,NOMINAL
PMP-01,72.61,146,298.78,58.78,24,NOMINAL
PMP-01,73.03,146,299.99,59.55,24.68,NOMINAL
PMP-01,73.42,146,301.66,58.73,24.73,NOMINAL
PMP-01,72.94,144.66,303.01,58.54,24.07,NOMINAL
PMP-01,73.21,145.88,303.16,57.85,24.12,NOMINAL
PMP-01,73.8,145.55,300.87,57,24.07,NOMINAL
PMP-01,74,146,301.11,57,24,NOMINAL
PMP-01,74,145.78,301.75,57.57,24,NOMINAL
PMP-01,74,145.05,303.39,57,24.72,NOMINAL
PMP-01,73.92,144.76,305.54,57.27,24.6,NOMINAL
PMP-01,74,144.25,307.19,57,24.36,NOMINAL
PMP-01,74,144.63,305.27,57.19,24.05,NOMINAL
PMP-01,74,146,304.16,57.02,24.08,NOMINAL
PMP-01,74,146,302.51,57.76,24,NOMINAL
PMP-01,73.41,146,302.88,57.09,24.09,NOMINAL
PMP-01,73.14,145.88,300.51,57.15,24.39,NOMINAL
PMP-01,73.11,144.54,298.84,57,24.13,NOMINAL
PMP-01,73.43,144.85,299.82,57,24.03,NOMINAL
PMP-01,73.78,146,298.54,57.11,24.78,NOMINAL
PMP-01,73.66,145.5,298.2,57,24.33,NOMINAL
PMP-01,73.45,146,299.62,57,25.06,NOMINAL
PMP-01,73.49,145.52,299.59,57.56,25.62,NOMINAL
PMP-01,73.27,145.91,298.55,58.2,25.18,NOMINAL
PMP-01,73.5,146,298.19,58.73,24.69,NOMINAL
PMP-01,73.39,146,297,59.41,24.19,NOMINAL
PMP-01,72.91,146,297.75,59.28,24.72,NOMINAL
PMP-01,72.46,144.58,299.2,59.32,25.45,NOMINAL
PMP-01,72.32,144.73,299.03,58.52,24.68,NOMINAL
PMP-01,72.9,145.17,301.13,58.24,25.16,NOMINAL
PMP-01,73.47,144.57,301.25,57.46,24.49,NOMINAL
PMP-01,73.75,144.5,302.45,57,24.39,NOMINAL
PMP-01,73.52,143.68,304.59,57,24.77,NOMINAL
PMP-01,73.49,143.71,306.39,57,24.65,NOMINAL
PMP-01,73.62,144.76,305.06,57.17,24.56,NOMINAL
PMP-01,74,144.58,304.36,57,24.9,NOMINAL
PMP-01,73.79,143.09,305.23,57.18,24.97,NOMINAL
PMP-01,73.91,144.46,306.75,58.1,25.35,NOMINAL
PMP-01,74,145.47,306.87,58.27,25.25,NOMINAL
PMP-01,74,145.05,305.3,58.73,24.79,NOMINAL
PMP-01,74,146,306.42,59.04,25.55,NOMINAL
PMP-01,73.56,146,306.1,58.73,24.92,NOMINAL
PMP-01,73.46,146,305.23,59.27,24.39,NOMINAL
PMP-01,73.28,144.54,306.44,60.03,25.17,NOMINAL
PMP-01,72.8,144.33,306.28,59.34,25.82,NOMINAL
PMP-01,72.24,144.36,305.12,59.02,26.43,NOMINAL
PMP-01,71.97,145.61,305.6,59.83,26.29,NOMINAL
PMP-01,71.43,145.04,304.54,59.2,26.79,NOMINAL
PMP-01,71.61,144.91,305.14,58.45,27.4,NOMINAL
PMP-01,71.19,146,307.42,57.7,27.44,NOMINAL
PMP-01,70.85,146,309.58,57,26.96,NOMINAL
PMP-01,70.42,146,307.11,57,27.48,NOMINAL
PMP-01,70.02,145.2,307.79,57,27.93,NOMINAL
PMP-01,70.27,145.48,307.77,57,28.52,NOMINAL
PMP-01,70.44,146,306.1,57,28.33,NOMINAL
PMP-01,69.87,145.58,308.29,57.86,28.19,NOMINAL
PMP-01,70.39,145.99,308.61,57.11,28.53,NOMINAL
PMP-01,70.35,144.9,310.99,57,27.86,NOMINAL
PMP-01,70.7,144.93,311.36,57,27.73,NOMINAL
PMP-01,70.38,146,309.63,57.2,27.31,NOMINAL
PMP-01,70.24,146,308.05,57.41,27.19,NOMINAL
PMP-01,70.3,146,306.93,57,26.57,NOMINAL
PMP-01,70.59,146,307.59,57.17,25.99,NOMINAL
PMP-01,70.22,146,308.03,57,26.34,NOMINAL
PMP-01,70.52,145.07,309.06,57.17,26.75,NOMINAL
PMP-01,70.12,144.61,308.11,57,26.83,NOMINAL
PMP-01,69.99,144.56,309.13,57.43,27.13,NOMINAL
PMP-01,70.45,145.34,309.82,58.1,27.03,NOMINAL
PMP-01,69.86,145.45,309.48,57.75,27.33,NOMINAL
PMP-01,70.14,146,311.6,57.73,28.04,NOMINAL
PMP-01,69.58,146,310.8,57,27.9,NOMINAL
PMP-01,70.11,146,310.8,57.16,28.66,NOMINAL
PMP-01,69.74,145.69,310.17,57,29.42,NOMINAL
PMP-01,70.02,144.72,311.82,57,28.64,NOMINAL
PMP-01,70.44,143.82,311.66,57.69,28.59,NOMINAL
PMP-01,70.31,144.96,310.44,57.08,29.11,NOMINAL
PMP-01,70.5,146,311.07,57,28.7,NOMINAL
PMP-01,70.65,145.8,310.11,57,28.46,NOMINAL
PMP-01,70.38,145.67,310.73,57.04,28.52,NOMINAL
PMP-01,70.51,146,312.87,57,29.21,NOMINAL
PMP-01,69.94,146,312.67,57,29.86,NOMINAL
PMP-01,69.58,145.31,311.5,57,29.94,NOMINAL
PMP-01,69.55,145.54,311.95,57.11,29.68,NOMINAL
PMP-01,69.05,144.82,309.56,57.82,29.95,NOMINAL
PMP-01,69.53,144.59,308.58,57,29.89,NOMINAL
PMP-01,70.09,143.11,306.78,57,30,NOMINAL
PMP-01,69.92,142.91,308.46,57,29.35,NOMINAL
PMP-01,69.34,143.68,307.52,57,28.9,NOMINAL
PMP-01,68.85,143.27,305.64,57.33,28.72,NOMINAL
PMP-01,68.93,144.03,304.25,57.1,29.33,NOMINAL
PMP-01,68.52,145.0,303.82,57,29.12,NOMINAL
PMP-01,69.01,143.8,303.18,57,29.1,NOMINAL
PMP-01,69.16,144.57,302.14,57.91,28.67,NOMINAL
PMP-01,68.85,143.95,302.85,58.16,29.47,NOMINAL
PMP-01,68.53,144.89,302.02,57.23,30,NOMINAL
PMP-01,68,143.98,303.59,58.11,29.75,NOMINAL
PMP-01,68,144.73,304.64,57.92,29.96,NOMINAL
PMP-01,68.13,144.89,302.72,58.11,30,NOMINAL
PMP-01,68,144.25,300.69,57.18,29.57,NOMINAL
PMP-01,68.56,142.81,298.7,57,30,NOMINAL
PMP-01,68.81,142.61,297,57.47,29.32,NOMINAL
PMP-01,68.51,141.98,297,57,28.59,NOMINAL
PMP-01,68.09,140.7,297.58,57.82,28.02,NOMINAL
PMP-01,68,141.35,297,57.01,28.43,NOMINAL
PMP-01,68.08,140.37,299.17,57,27.91,NOMINAL
PMP-01,68.45,139.65,297,57,28.63,NOMINAL
PMP-01,68,138.43,298.73,57,28.73,NOMINAL
PMP-01,68,137.91,297.3,57,29.11,NOMINAL
PMP-01,68.52,138.43,297.71,57,29.66,NOMINAL
PMP-01,68.73,137.03,299.73,57,30,NOMINAL
PMP-01,68.89,137.23,297.81,57,29.64,NOMINAL
PMP-01,69.01,137.55,297,57.76,29.52,NOMINAL
PMP-01,68.42,137.53,297,57.57,29.89,NOMINAL
PMP-01,68.41,136.16,297,57.91,30,NOMINAL
PMP-01,68.42,136.57,297.94,58.24,29.24,NOMINAL
PMP-01,68.15,136.87,299.76,58.27,28.9,NOMINAL
PMP-01,68,136.94,301.63,58.43,28.16,NOMINAL
PMP-01,68.38,138.13,302.51,57.78,28.31,NOMINAL
PMP-01,68.69,136.64,303.73,57.37,29.04,NOMINAL
PMP-01,68.13,136.89,304.31,57,28.87,NOMINAL
PMP-01,68,138.17,304.9,57.31,29.04,NOMINAL
PMP-01,68,137.3,305.87,57.74,28.61,NOMINAL
PMP-01,68.29,136.11,303.96,58.25,28.4,NOMINAL
PMP-01,68.21,137.52,303.42,57.55,27.67,NOMINAL
PMP-01,68,136.06,303.97,57.54,26.95,NOMINAL
PMP-01,68.08,136.37,301.76,57,26.5,NOMINAL
PMP-01,68.23,136.34,303.82,57.51,26.86,NOMINAL
PMP-01,68.45,137.8,301.32,57.3,27.56,NOMINAL
PMP-01,68.34,136.96,300.21,57,27.56,NOMINAL
PMP-01,68.36,136.61,298.63,57.55,27.54,NOMINAL
PMP-01,68.39,137.86,300.0,57.33,27.41,NOMINAL
PMP-01,68.36,136.43,301.72,58.31,27.81,NOMINAL
PMP-01,68,135.25,302.44,57.43,28.25,NOMINAL
PMP-01,68,133.83,302.3,57.51,28.48,NOMINAL
PMP-01,68,133.09,303.77,57.21,28.64,NOMINAL
PMP-01,68,133.05,304.49,57.46,28.97,NOMINAL
PMP-01,68,134.42,303.76,57.88,28.33,NOMINAL
PMP-01,68.07,135.89,306.02,58.34,28.71,NOMINAL
PMP-01,68.39,136.2,308.46,58.29,28.1,NOMINAL
PMP-01,68.84,136.82,308.9,58.46,28.83,NOMINAL
PMP-01,69.1,138.04,309.93,59.13,29.42,NOMINAL
PMP-01,69.23,138.12,310.71,60.02,28.83,NOMINAL
PMP-01,69.22,138.96,311.89,59.77,28.47,NOMINAL
PMP-01,69.38,138.66,310.16,59.3,28.39,NOMINAL
PMP-01,69.88,139.8,309.38,59.31,27.64,NOMINAL
PMP-01,69.95,140.78,307.6,60.11,27.05,NOMINAL
PMP-01,69.99,141.68,307.3,60.89,27.45,NOMINAL
PMP-01,69.6,143.12,305.59,60.75,28.15,NOMINAL
PMP-01,69.79,144.38,305.93,60.97,27.93,NOMINAL
PMP-01,69.85,144.4,307.62,61.17,28.69,NOMINAL
PMP-01,69.32,144.39,307.23,62.01,28.25,NOMINAL
PMP-01,69.23,144.54,305.6,62.42,28.02,NOMINAL
PMP-01,69.0,143.18,307.11,62.36,28.45,NOMINAL
PMP-01,69.31,144.5,305.35,61.88,29.17,NOMINAL
PMP-01,68.76,144.23,306.64,62.28,28.64,NOMINAL
PMP-01,68.45,143.65,305.9,62.13,29.1,NOMINAL
PMP-01,68.39,143.53,307.39,61.19,29.56,NOMINAL
PMP-01,68.27,144.53,306.24,61.68,30,NOMINAL
PMP-01,68.41,145.84,308.15,61.14,29.55,NOMINAL
PMP-01,68.36,145.45,308.77,60.81,29.78,NOMINAL
PMP-01,68.67,145.33,308.74,61.48,29.43,NOMINAL
PMP-01,68.98,144.35,310.23,61.79,30,NOMINAL
PMP-01,69.37,144.24,311.65,61.11,29.95,NOMINAL
PMP-01,68.9,145.3,313.98,61.7,29.68,NOMINAL
PMP-01,68.6,145.38,311.73,61.11,29.55,NOMINAL
PMP-01,68.06,146,310.96,60.31,29.47,NOMINAL
PMP-01,68,146,313.25,60.27,29.2,NOMINAL
PMP-01,68,144.96,315.46,60.73,29.71,NOMINAL
PMP-01,68.38,144.04,317.4,59.74,30,NOMINAL
PMP-01,68.18,144.75,317.13,59.36,30,NOMINAL
PMP-01,68.31,145.17,317.57,58.43,29.76,NOMINAL
PMP-01,68,144.96,319.21,58.38,29.95,NOMINAL
PMP-01,68,145.27,320.13,58.53,30,NOMINAL
PMP-01,68,144.35,321.32,58.52,29.9,NOMINAL
PMP-01,68,145.14,322.2,59.25,30,NOMINAL
PMP-01,68,146,320.66,59.92,29.83,NOMINAL
PMP-01,68,145.21,321.12,60.25,30,NOMINAL
PMP-01,68.34,146,323.29,60.8,30,NOMINAL
PMP-01,68.88,146,325.46,60.06,29.68,NOMINAL
PMP-01,68.9,146,323.19,59.81,30,NOMINAL
PMP-01,68.87,145.89,323.61,60.46,29.72,NOMINAL
PMP-01,68.5,146,325.16,59.57,29.92,NOMINAL
PMP-01,68.61,146,326.23,59.81,30,NOMINAL
PMP-01,68.58,144.65,326.83,60.24,30,NOMINAL
PMP-01,69.01,145.76,327,59.5,30,NOMINAL
PMP-01,68.46,146,327,59.17,30,NOMINAL
PMP-01,68,144.88,325.87,59.01,29.77,NOMINAL
PMP-01,68,144.32,323.52,58.63,29.31,NOMINAL
PMP-01,68.35,145.43,325.46,58.77,28.88,NOMINAL
PMP-01,68,144.2,327,59.59,28.93,NOMINAL
PMP-01,68,145.21,324.6,60.46,28.9,NOMINAL
PMP-01,68,145.64,324.22,60.23,28.26,NOMINAL
PMP-01,68.4,145.76,324.91,60.59,28.8,NOMINAL
PMP-01,68.24,146,324.5,60.86,28.12,NOMINAL
PMP-01,68.54,146,326.94,60.43,27.95,NOMINAL
PMP-01,69.11,146,327,60.78,27.55,NOMINAL
PMP-01,69.16,146,325.48,61.32,27.06,NOMINAL
PMP-01,68.65,145.52,324.28,60.59,27.37,NOMINAL
PMP-01,68.3,145.25,322.49,59.89,27.3,NOMINAL
PMP-01,68.41,144.96,322.2,59.27,27.85,NOMINAL
PMP-01,68.87,144.3,323.0,59.13,28.48,NOMINAL
PMP-01,68.85,143.68,322.15,58.54,28.13,NOMINAL
PMP-01,68.75,144.86,319.66,57.9,27.38,NOMINAL
PMP-01,68.69,145.82,318.31,58.48,27.22,NOMINAL
PMP-01,69.05,145.75,320.55,58.21,27.94,NOMINAL
PMP-01,69.27,146,319.96,58.93,27.92,NOMINAL
PMP-01,68.68,146,319.58,58.75,27.82,NOMINAL
PMP-01,68.8,146,321.32,59.08,27.86,NOMINAL
PMP-01,68.37,146,321.52,59.04,28.4,NOMINAL
PMP-01,68.65,146,322.49,59.27,28.93,NOMINAL
PMP-01,68.6,144.85,324.81,60.08,28.67,NOMINAL
PMP-01,68.34,145.66,323.84,59.66,28.96,NOMINAL
PMP-01,68,145.12,322.25,60.48,28.32,NOMINAL
PMP-01,68.43,145.3,323.8,61.38,29.08,NOMINAL
PMP-01,68.98,143.89,323.41,60.67,28.95,NOMINAL
PMP-01,68.74,143.07,321.2,61.03,29.24,NOMINAL
PMP-01,68.29,143.72,320.53,60.35,28.87,NOMINAL
PMP-01,68,144.72,322.29,60.96,28.35,NOMINAL
PMP-01,68,143.61,323.45,60.99,28.41,NOMINAL
PMP-01,68.31,142.66,325.09,61.13,28.64,NOMINAL
PMP-01,68.59,141.19,323.42,60.25,28.73,NOMINAL
PMP-01,68.9,142.39,323.98,60.49,28.66,NOMINAL
PMP-01,68.41,143.35,323.04,60.79,28.49,NOMINAL
PMP-01,68.67,143.96,323.47,61.09,28.23,NOMINAL
PMP-01,68.92,145.34,323.67,60.25,28.7,NOMINAL
PMP-01,69.2,144.62,322.3,60.18,28.33,NOMINAL
PMP-01,69.68,144.51,320.21,59.52,28.98,NOMINAL
PMP-01,70.27,144.87,317.74,59.88,28.7,NOMINAL
PMP-01,70.57,145.47,318.7,59.49,29.42,NOMINAL
PMP-01,70.07,145.71,319.65,60.06,29.3,NOMINAL
PMP-01,70.18,146,317.99,59.31,28.65,NOMINAL
PMP-01,70.64,146,319.21,59.45,28.01,NOMINAL
PMP-01,70.89,146,320.19,59.67,28.24,NOMINAL
PMP-01,70.41,145.63,321.61,58.94,27.99,NOMINAL
PMP-01,70.29,146,320.72,58.39,28.59,NOMINAL
PMP-01,69.82,145.59,320.31,58.02,28.04,NOMINAL
PMP-01,69.33,146,320.93,58.23,27.26,NOMINAL
PMP-01,68.78,146,319.05,57.92,27.23,NOMINAL
PMP-01,69.25,145.36,320.04,58.53,27.33,NOMINAL
PMP-01,69.21,146,318.33,57.65,26.63,NOMINAL
PMP-01,69.35,146,318.11,57.19,27.0,NOMINAL
PMP-01,69.13,146,317.86,57.91,27.68,NOMINAL
PMP-01,69.06,144.78,319.16,58.87,27.23,NOMINAL
PMP-01,69.5,144.87,318.38,59.05,27.02,NOMINAL
PMP-01,70.06,145.57,316.64,58.54,26.91,NOMINAL
PMP-01,69.47,145.26,315.55,57.73,26.24,NOMINAL
PMP-01,70.05,143.78,314.28,57.18,26.46,NOMINAL
PMP-01,69.5,143.84,316.43,57,26.49,NOMINAL
PMP-01,68.93,143.16,317.65,57,27.26,NOMINAL
PMP-01,69.08,143.29,318.8,57,27.09,NOMINAL
PMP-01,69.4,144.17,318.69,57,27.74,NOMINAL
PMP-01,69.15,143.88,320.66,57,27.17,NOMINAL
PMP-01,68.97,143.43,318.25,57,27.69,NOMINAL
PMP-01,68.53,143.48,316.46,57,27.56,NOMINAL
PMP-01,68.38,142.69,318.23,57.17,27.24,NOMINAL
PMP-01,68.85,142.67,317.09,57.26,26.75,NOMINAL
PMP-01,69.05,142.77,317.73,57.79,25.96,NOMINAL
PMP-01,68.57,144.07,316.65,57.87,25.9,NOMINAL
PMP-01,68.36,143.97,317.99,57.22,26.46,NOMINAL
PMP-01,68.8,142.76,317.53,57.56,25.7,NOMINAL
PMP-01,69.15,143.74,318.42,57.6,25.16,NOMINAL
PMP-01,69.19,143.43,317.3,58.36,24.46,NOMINAL
PMP-01,69.13,143.1,314.82,58.78,24.33,NOMINAL
PMP-01,69.24,141.95,313.66,59.45,24.46,NOMINAL
PMP-01,69.2,142.67,314.68,58.86,24.71,NOMINAL
PMP-01,69.35,141.36,314.62,58.07,24.73,NOMINAL
PMP-01,69.18,142.38,315.74,57.56,24.75,NOMINAL
PMP-01,69.46,141.52,316.88,58.02,24.8,NOMINAL
PMP-01,69.32,140.93,315.81,58.77,25.0,NOMINAL
PMP-01,69.65,139.61,316.46,58.37,25.36,NOMINAL
PMP-01,70.1,140.66,317.16,58.99,26.07,NOMINAL
PMP-01,69.59,140.41,318.05,59.17,26.37,NOMINAL
PMP-01,69.37,141.19,320.16,58.81,26.04,NOMINAL
PMP-01,69.2,140.66,321.3,58.91,26.68,NOMINAL
PMP-01,69.03,139.62,323.46,59.43,26.58,NOMINAL
PMP-01,69.56,139.32,321.44,60.41,25.96,NOMINAL
PMP-01,69.71,138.4,320.85,59.9,25.5,NOMINAL
PMP-01,70.28,139.64,320.9,60.65,24.87,NOMINAL
PMP-01,70.57,139.19,321.49,60.05,25.23,NOMINAL
PMP-01,71.03,139.27,323.91,59.62,25.57,NOMINAL
PMP-01,71.42,139.53,323.75,60.61,25.15,NOMINAL
PMP-01,71.5,139.05,324.45,60.37,24.59,NOMINAL
PMP-01,71.93,140.43,322.67,60.01,25.02,NOMINAL
PMP-01,71.88,140.46,320.23,60.87,24.98,NOMINAL
PMP-01,71.7,141.54,322.49,60.26,24.63,NOMINAL
PMP-01,71.17,141.62,320.87,60.11,24.07,NOMINAL
PMP-01,71.17,140.91,320.52,60.34,24.13,NOMINAL
PMP-01,71.23,140.89,321.28,60.46,24.08,NOMINAL
PMP-01,71.57,140.81,322.13,61.44,24.3,NOMINAL
PMP-01,72.13,141.21,321.28,61.6,24,NOMINAL
PMP-01,72.15,141.1,319.15,61.55,24,NOMINAL
PMP-01,72.08,140.12,319.48,61.94,24,NOMINAL
PMP-01,72.19,139.97,318.37,62.39,24,NOMINAL
PMP-01,71.62,140.14,317.59,62.67,24,NOMINAL
PMP-01,71.58,140.42,316.73,62.55,24,NOMINAL
PMP-01,71.1,140.32,317.21,61.79,24,NOMINAL
PMP-01,70.97,138.98,315.57,60.99,24.06,NOMINAL
PMP-01,71.55,138.22,316.97,60.95,24,NOMINAL
PMP-01,71.38,138.17,314.7,60.6,24.23,NOMINAL
PMP-01,70.78,136.75,315.74,60.58,24.66,NOMINAL
PMP-01,70.96,137.3,317.12,61.36,24,NOMINAL
PMP-01,71.47,137.33,315.36,60.74,24,NOMINAL
PMP-01,71.69,138.15,313.47,61.54,24,NOMINAL
PMP-01,72.15,138.81,315.34,61.34,24,NOMINAL
PMP-01,72.34,138.37,317.64,60.73,24.2,NOMINAL
PMP-01,72.68,137.74,318.38,60.67,24,NOMINAL
PMP-01,72.84,136.69,318.36,61.54,24.55,NOMINAL
PMP-01,72.45,136.59,319.43,60.71,24.65,NOMINAL
PMP-01,72.35,137.46,318.61,60.5,24.38,NOMINAL
PMP-01,72.04,137.2,318.29,60.13,24.59,NOMINAL
PMP-01,71.55,138.05,317.82,61.11,24,NOMINAL
PMP-01,71.32,137.76,316.19,60.53,24.77,NOMINAL
PMP-01,71.22,136.56,315.04,61.23,24.95,NOMINAL
PMP-01,71.77,136.28,316.19,62.11,25.4,NOMINAL
PMP-01,72.26,136.29,315.65,61.52,25.11,NOMINAL
PMP-01,72.62,137.71,314.91,62.27,24.4,NOMINAL
PMP-01,72.35,138.84,316.0,63.03,25.03,NOMINAL
PMP-01,71.97,138.19,314.79,62.04,24.34,NOMINAL
PMP-01,72.44,139.48,313.6,62.43,24.16,NOMINAL
PMP-01,73.03,138.56,311.13,61.51,24,NOMINAL
PMP-01,72.6,137.83,310.54,61.2,24,NOMINAL
PMP-01,72.26,136.4,312.36,60.38,24,NOMINAL
PMP-01,72.38,134.92,314.63,61.01,24.62,NOMINAL
PMP-01,71.9,136.3,316.77,60.49,25.33,NOMINAL
PMP-01,71.6,137.65,318.38,60.46,25.67,NOMINAL
PMP-01,71.45,137.16,320.38,60.45,25.9,NOMINAL
PMP-01,71.19,136.02,320.91,61.15,26.31,NOMINAL
PMP-01,71.68,137.46,318.94,61.86,26.06,NOMINAL
PMP-01,71.17,138.72,316.91,60.91,26.02,NOMINAL
PMP-01,71.09,137.48,316.56,60.06,26.36,NOMINAL
PMP-01,71.09,138.04,317.89,59.1,26.91,NOMINAL
PMP-01,71.57,138.06,317.73,59.09,27.08,NOMINAL
PMP-01,71.09,139.45,318.26,59.48,26.31,NOMINAL
PMP-01,71.47,139.58,319.87,59.93,25.85,NOMINAL
PMP-01,71.1,140.46,321.7,60.2,25.99,NOMINAL
PMP-01,70.87,140.34,322.87,59.89,25.68,NOMINAL
PMP-01,71.07,140.94,323.65,59.7,25.52,NOMINAL
PMP-01,70.73,139.73,324.8,58.96,25.24,NOMINAL
PMP-01,70.99,140.11,324.02,59.56,24.81,NOMINAL
PMP-01,71.13,138.72,325.04,60.25,24.81,NOMINAL
PMP-01,71.5,138.22,327,60.28,24.17,NOMINAL
PMP-01,71.87,137.78,325.02,59.68,24.27,NOMINAL
PMP-01,72.29,139.01,327,59.53,24.37,NOMINAL
PMP-01,72.32,139.22,327,59.92,24.6,NOMINAL
PMP-01,72.4,137.84,327,59.69,24.86,NOMINAL
PMP-01,72.91,139.03,327,59.76,24.9,NOMINAL
PMP-01,73.01,139.18,324.63,58.92,24.38,NOMINAL
PMP-01,73.31,137.81,326.45,58.62,24,NOMINAL
PMP-01,73.74,137.29,325.94,57.98,24.78,NOMINAL
PMP-01,74,136.96,325.11,57.37,24.82,NOMINAL
PMP-01,73.5,135.74,325.3,57,24.09,NOMINAL
PMP-01,73.3,134.38,327,57,24.48,NOMINAL
PMP-01,73.2,135.46,324.65,57,24.44,NOMINAL
PMP-01,72.6,135.87,327,57,24.56,NOMINAL
PMP-01,72.21,137.26,326.9,57,24.52,NOMINAL
PMP-01,71.62,138.75,325.15,57.11,24.35,NOMINAL
PMP-01,71.94,139.5,325.45,57,24,NOMINAL
PMP-01,71.72,140.02,326.88,57.67,24,NOMINAL
PMP-01,72.23,139.59,327,58.13,24.17,NOMINAL
PMP-01,72.67,139.64,327,58.83,24,NOMINAL
PMP-01,72.29,138.34,324.83,58.83,24.44,NOMINAL
PMP-01,72.04,138.61,323.5,58.26,24,NOMINAL
PMP-01,71.48,138.13,325.9,57.48,24.27,NOMINAL
PMP-01,71.56,139.22,325.1,57.41,24,NOMINAL
PMP-01,72.13,139.41,324.18,58.26,24.17,NOMINAL
PMP-01,71.91,140.91,322.22,57.27,24,NOMINAL
PMP-01,71.7,139.85,324.58,57,24,NOMINAL
PMP-01,71.22,139.91,325.32,57,24.63,NOMINAL
PMP-01,71.54,140.47,322.86,57.87,24.45,NOMINAL
PMP-01,70.99,140.59,321.53,57,24,NOMINAL
PMP-01,70.9,140.79,323.72,57,24,NOMINAL
PMP-01,70.91,141.42,325.91,57.92,24.46,NOMINAL
PMP-01,70.82,141.09,327,57.08,24.71,NOMINAL
PMP-01,70.8,139.78,327,57.91,24.98,NOMINAL
PMP-01,71.23,139.97,327,58.67,25.32,NOMINAL
PMP-01,70.78,139.94,327,58.85,24.74,NOMINAL
PMP-01,70.87,141.0,327,58.53,24.31,NOMINAL
PMP-01,71.12,139.8,327,58.54,24,NOMINAL
PMP-01,70.73,138.4,325.47,58.1,24,NOMINAL
PMP-01,70.92,139.06,327,57.5,24.45,NOMINAL
PMP-01,70.6,139.67,327,57.26,24.24,NOMINAL
PMP-01,70.72,139.53,325.71,57,24.87,NOMINAL
PMP-01,70.92,140.4,325.02,57.49,25.62,NOMINAL
PMP-01,70.55,140.91,325.12,57.98,25.95,NOMINAL
PMP-01,70.81,139.95,325.26,58.74,25.99,NOMINAL
PMP-01,70.61,138.69,326.15,59.26,26.52,NOMINAL
PMP-01,71.19,138.35,326.73,58.41,26.3,NOMINAL
PMP-01,71.29,139.76,327,58.53,26.4,NOMINAL
PMP-01,71.76,140.81,327,58.79,25.72,NOMINAL
PMP-01,71.39,141.21,325.47,58.76,26.15,NOMINAL
PMP-01,71.51,142.32,323.81,58.21,25.93,NOMINAL
PMP-01,70.94,141.91,324.93,58.29,26.71,NOMINAL
PMP-01,71.43,141.34,326.4,59.13,27.09,NOMINAL
PMP-01,71.0,141.14,324.49,58.95,26.76,NOMINAL
PMP-01,71.58,140.71,325.1,58.13,27.23,NOMINAL
